RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
1,,Kevin Na,91,"24' 4""",4817.33,198,-29,Y2018
2,,Cameron Percy,56,"24' 5""",2540.5,104,-11,Y2018
T3,,Brooks Koepka,64,"24' 8""",3161.75,128,-18,Y2018
T3,,Marc Leishman,93,"24' 8""",4657.58,189,-24,Y2018
T3,,Henrik Stenson,60,"24' 8""",3473.42,141,-12,Y2018
T6,,Zecheng Dou,53,"24' 10""",2409.33,97,-3,Y2018
T6,,Cody Gribble,71,"24' 10""",3600.08,145,-17,Y2018
T6,,Zach Johnson,94,"24' 10""",5486.67,221,-22,Y2018
9,,Patton Kizzire,92,"25' 3""",4972.58,197,-7,Y2018
10,,Phil Mickelson,90,"25' 6""",4055.08,159,-14,Y2018
11,,Sam Ryder,82,"25' 7""",5545.92,217,-15,Y2018
T12,,Keegan Bradley,98,"25' 8""",6958.08,271,-21,Y2018
T12,,"Ted Potter, Jr.",87,"25' 8""",5334.17,208,-24,Y2018
T12,,Chez Reavie,93,"25' 8""",4903.83,191,-19,Y2018
T15,,Jordan Spieth,81,"25' 9""",4322.08,168,-8,Y2018
T15,,Kyle Thompson,50,"25' 9""",2578.17,100,-2,Y2018
17,,Justin Thomas,91,"25' 10""",4235.42,164,-6,Y2018
T18,,Emiliano Grillo,94,"25' 11""",6120.5,236,-27,Y2018
T18,,Nicholas Lindheim,77,"25' 11""",4723.42,182,-18,Y2018
T18,,Patrick Reed,94,"25' 11""",4072.67,157,-15,Y2018
T18,,Shawn Stefani,76,"25' 11""",4332.25,167,-5,Y2018
22,,J.J. Spaun,85,"26' 1""",5563.42,213,-3,Y2018
T23,,Byeong Hun An,86,"26' 2""",5624.42,215,-14,Y2018
T23,,Shane Lowry,64,"26' 2""",3720.25,142,-14,Y2018
T25,,Dustin Johnson,77,"26' 3""",3622.33,138,-15,Y2018
T25,,Whee Kim,93,"26' 3""",6388.17,243,-5,Y2018
T25,,Anirban Lahiri,82,"26' 3""",5323.83,203,-19,Y2018
T25,,Francesco Molinari,73,"26' 3""",4199.25,160,-13,Y2018
T29,,Rafa Cabrera Bello,75,"26' 4""",3683.25,140,-12,Y2018
T29,,Austin Cook,107,"26' 4""",7353.67,279,-25,Y2018
T29,,Brandon Harkins,101,"26' 4""",5881.25,223,-15,Y2018
T29,,Charley Hoffman,87,"26' 4""",5035.92,191,-19,Y2018
T29,,Justin Rose,70,"26' 4""",3865.92,147,-19,Y2018
T29,,Conrad Shindler,60,"26' 4""",3789.58,144,-6,Y2018
T35,,Russell Knox,94,"26' 5""",5972.5,226,-15,Y2018
T35,,Matt Kuchar,88,"26' 5""",4616.75,175,-10,Y2018
T35,,Ollie Schniederjans,91,"26' 5""",5624.5,213,-9,Y2018
T38,,Ricky Barnes,65,"26' 6""",3152.83,119,-13,Y2018
T38,,David Hearn,66,"26' 6""",3916,148,5,Y2018
T38,,Kevin Kisner,89,"26' 6""",4690.83,177,-17,Y2018
T41,,Ryan Armour,109,"26' 7""",7984.5,300,-26,Y2018
T41,,Kyle Stanley,93,"26' 7""",5557,209,-15,Y2018
T41,,Kevin Streelman,94,"26' 7""",6437.67,242,-18,Y2018
T44,,J.B. Holmes,77,"26' 8""",4580.17,172,-5,Y2018
T44,,Sung Kang,89,"26' 8""",5170.42,194,10,Y2018
T44,,Kelly Kraft,94,"26' 8""",6302.92,236,-21,Y2018
T44,,Ryan Moore,78,"26' 8""",5448.33,204,-14,Y2018
T44,,Aaron Wise,90,"26' 8""",5461.92,205,-19,Y2018
T49,,Tony Finau,105,"26' 9""",5128.25,192,-21,Y2018
T49,,Hideki Matsuyama,75,"26' 9""",4304,161,-9,Y2018
T49,,Ian Poulter,73,"26' 9""",3935.92,147,-5,Y2018
T52,,Paul Casey,74,"26' 10""",4026.92,150,-8,Y2018
T52,,Tommy Fleetwood,73,"26' 10""",4073.33,152,-21,Y2018
T52,,Danny Lee,88,"26' 10""",5907.67,220,-5,Y2018
T55,,Rickie Fowler,74,"26' 11""",5546.67,206,-21,Y2018
T55,,Jamie Lovemark,92,"26' 11""",5349.08,199,-18,Y2018
57,,Patrick Cantlay,87,"27' 0""",4372.17,162,-16,Y2018
T58,,Kevin Chappell,77,"27' 1""",4061.75,150,-9,Y2018
T58,,J.J. Henry,81,"27' 1""",5147,190,-4,Y2018
T58,,Ryan Palmer,69,"27' 1""",4276.08,158,4,Y2018
T58,,Tyrone Van Aswegen,101,"27' 1""",6714.83,248,-18,Y2018
T58,,Harold Varner III,91,"27' 1""",5985.75,221,-22,Y2018
T63,,Talor Gooch,78,"27' 2""",4834.58,178,-11,Y2018
T63,,Tom Hoge,101,"27' 2""",6226.25,229,9,Y2018
T63,,C.T. Pan,104,"27' 2""",7394.33,272,-23,Y2018
T66,,Wesley Bryan,69,"27' 3""",4437.42,163,-13,Y2018
T66,,Matt Every,79,"27' 3""",4958.83,182,-2,Y2018
T66,,Robert Garrigus,80,"27' 3""",4955.67,182,-2,Y2018
T66,,James Hahn,85,"27' 3""",5960.33,219,-21,Y2018
T66,,Russell Henley,77,"27' 3""",4490.92,165,-20,Y2018
T66,,Martin Laird,73,"27' 3""",5755,211,-11,Y2018
T66,,William McGirt,84,"27' 3""",6070.92,223,-20,Y2018
T73,,Kiradech Aphibarnrat,51,"27' 5""",3046.83,111,2,Y2018
T73,,Jimmy Walker,81,"27' 5""",5071.58,185,-6,Y2018
T75,,Brian Harman,94,"27' 6""",5417.67,197,-7,Y2018
T75,,Pat Perez,82,"27' 6""",4341.25,158,2,Y2018
T75,,Cameron Smith,85,"27' 6""",4176.25,152,-2,Y2018
T78,,Joel Dahmen,93,"27' 7""",5482.75,199,-5,Y2018
T78,,Satoshi Kodaira,51,"27' 7""",3583.83,130,12,Y2018
T78,,Adam Scott,78,"27' 7""",5220.33,189,-3,Y2018
T81,,Daniel Berger,81,"27' 8""",5559.25,201,2,Y2018
T81,,Lanto Griffin,80,"27' 8""",4422.33,160,-6,Y2018
T81,,Chesson Hadley,103,"27' 8""",7385.92,267,10,Y2018
T81,,Rob Oppenheim,74,"27' 8""",3900.83,141,-3,Y2018
T85,,Martin Flores,92,"27' 9""",5268.92,190,2,Y2018
T85,,Brian Stuard,103,"27' 9""",7624.5,275,-25,Y2018
T85,,Tiger Woods,68,"27' 9""",4161.83,150,-11,Y2018
88,,Bryson DeChambeau,93,"27' 10""",6420.08,231,-13,Y2018
T89,,Nate Lashley,51,"27' 11""",2933.17,105,-1,Y2018
T89,,Ben Martin,64,"27' 11""",4801.67,172,-5,Y2018
T89,,Graeme McDowell,67,"27' 11""",4052.5,145,-15,Y2018
T89,,Keith Mitchell,99,"27' 11""",5630.92,202,-3,Y2018
T89,,Sam Saunders,80,"27' 11""",5384.33,193,2,Y2018
T89,,Charl Schwartzel,65,"27' 11""",3152,113,-12,Y2018
T89,,Vaughn Taylor,83,"27' 11""",6592.08,236,-9,Y2018
T89,,Peter Uihlein,83,"27' 11""",4158.58,149,-9,Y2018
T97,,Jason Kokrak,99,"28' 0""",6766.75,242,-16,Y2018
T97,,Sean O'Hair,67,"28' 0""",4316.42,154,1,Y2018
T97,,Brett Stegmaier,67,"28' 0""",3503.92,125,-3,Y2018
T97,,Richy Werenski,98,"28' 0""",6435.83,230,-1,Y2018
T101,,Abraham Ancer,98,"28' 1""",6931.08,247,-8,Y2018
T101,,Zac Blair,64,"28' 1""",3227.5,115,-13,Y2018
T101,,John Huh,94,"28' 1""",7677.58,273,-15,Y2018
T101,,J.T. Poston,73,"28' 1""",4349,155,-7,Y2018
T101,,Andrew Putnam,97,"28' 1""",5765.58,205,-16,Y2018
T101,,Xander Schauffele,96,"28' 1""",5305.25,189,-5,Y2018
T101,,Chris Stroud,81,"28' 1""",4830.08,172,-6,Y2018
108,,Charles Howell III,104,"28' 2""",6541.33,232,-16,Y2018
T109,,Scott Brown,102,"28' 3""",6931.08,245,-23,Y2018
T109,,Jim Furyk,50,"28' 3""",4374.92,155,-6,Y2018
T109,,Rory Sabbatini,91,"28' 3""",6211.5,220,-3,Y2018
112,,Brendan Steele,74,"28' 4""",4361.83,154,-1,Y2018
T113,,Blayne Barber,69,"28' 5""",5286.75,186,-12,Y2018
T113,,Chad Campbell,87,"28' 5""",6249.67,220,-3,Y2018
T113,,Alex Cejka,77,"28' 5""",4723.08,166,4,Y2018
T113,,Corey Conners,97,"28' 5""",6133.08,216,7,Y2018
T113,,Harris English,84,"28' 5""",5940.5,209,-7,Y2018
T113,,Johnson Wagner,75,"28' 5""",4771.17,168,-10,Y2018
T119,,Stewart Cink,87,"28' 6""",5106.42,179,1,Y2018
T119,,Brian Gay,103,"28' 6""",7350.83,258,-29,Y2018
T119,,Tyrrell Hatton,58,"28' 6""",3308.83,116,-5,Y2018
T119,,Chris Kirk,108,"28' 6""",8433.92,296,-10,Y2018
T119,,Andrew Landry,82,"28' 6""",5948.08,209,-12,Y2018
T119,,Scott Stallings,96,"28' 6""",6613.5,232,-8,Y2018
T119,,Ethan Tracy,72,"28' 6""",4446.75,156,-2,Y2018
T119,,Steve Wheatcroft,60,"28' 6""",3763.08,132,E,Y2018
T127,,Jason Dufner,71,"28' 7""",4031.67,141,-1,Y2018
T127,,Tyler Duncan,97,"28' 7""",6864.17,240,5,Y2018
T127,,D.A. Points,63,"28' 7""",4115.75,144,-9,Y2018
T127,,Nick Taylor,94,"28' 7""",5317.17,186,-12,Y2018
T127,,Gary Woodland,96,"28' 7""",5599.25,196,7,Y2018
T132,,Luke List,98,"28' 8""",4991.67,174,-5,Y2018
T132,,Louis Oosthuizen,62,"28' 8""",4242,148,-3,Y2018
T132,,Andrew Yun,51,"28' 8""",2493.67,87,-5,Y2018
T135,,Billy Horschel,86,"28' 9""",6417.83,223,-5,Y2018
T135,,Si Woo Kim,108,"28' 9""",5628.17,196,-2,Y2018
T135,,Jon Rahm,71,"28' 9""",2934.67,102,-3,Y2018
T135,,Robert Streb,78,"28' 9""",4995.33,174,2,Y2018
T135,,Bubba Watson,90,"28' 9""",4166.08,145,-5,Y2018
T140,,Billy Hurley III,70,"28' 10""",5183.25,180,10,Y2018
T140,,Matt Jones,70,"28' 10""",3603.08,125,1,Y2018
T140,,Grayson Murray,72,"28' 10""",4038.17,140,-7,Y2018
T143,,Lucas Glover,65,"28' 11""",3871.17,134,-3,Y2018
T143,,Adam Hadwin,92,"28' 11""",6107.17,211,-10,Y2018
T143,,Webb Simpson,95,"28' 11""",6283,217,-19,Y2018
T146,,Jason Day,75,"29' 0""",3274.58,113,-10,Y2018
T146,,David Lingmerth,82,"29' 0""",6431.33,222,1,Y2018
T146,,Peter Malnati,87,"29' 0""",5682.5,196,-21,Y2018
T149,,Fabián Gómez,88,"29' 1""",6654.42,229,-14,Y2018
T149,,Rod Pampling,62,"29' 1""",3749.25,129,3,Y2018
T149,,Patrick Rodgers,97,"29' 1""",6134.83,211,E,Y2018
T152,,Scott Piercy,84,"29' 2""",5956.33,204,5,Y2018
T152,,Ben Silverman,90,"29' 2""",6593.92,226,-4,Y2018
T154,,Jhonattan Vegas,92,"29' 3""",5849.58,200,E,Y2018
T154,,Nick Watney,94,"29' 3""",6380.17,218,-3,Y2018
T156,,Michael Kim,74,"29' 4""",4425.67,151,-7,Y2018
T156,,Rory McIlroy,64,"29' 4""",3635.5,124,-20,Y2018
T156,,Cameron Tringale,67,"29' 4""",4015.92,137,4,Y2018
T159,,Hunter Mahan,67,"29' 5""",4267.67,145,-7,Y2018
T159,,Adam Schenk,86,"29' 5""",5655.25,192,4,Y2018
T161,,Aaron Baddeley,84,"29' 6""",5169.5,175,-1,Y2018
T161,,Jonathan Byrd,70,"29' 6""",4215.25,143,-4,Y2018
T161,,Troy Merritt,89,"29' 6""",5752.83,195,E,Y2018
T161,,Seamus Power,86,"29' 6""",5336.75,181,-3,Y2018
T161,,Kevin Tway,110,"29' 6""",6908.08,234,-11,Y2018
T166,,Roberto Díaz,72,"29' 7""",4526.17,153,4,Y2018
T166,,Brice Garnett,99,"29' 7""",6922.58,234,3,Y2018
T168,,Ben Crane,65,"29' 8""",4156,140,-7,Y2018
T168,,Michael Thompson,62,"29' 8""",5454.33,184,-1,Y2018
T168,,Xinjun Zhang,81,"29' 8""",5401.83,182,-1,Y2018
T171,,Ryan Blaum,81,"29' 9""",6306.25,212,-6,Y2018
T171,,Tom Lovelady,87,"29' 9""",5238.83,176,-5,Y2018
T171,,Brandt Snedeker,84,"29' 9""",5921.17,199,-17,Y2018
174,,Branden Grace,67,"29' 10""",2802.67,94,-1,Y2018
175,,Derek Fathauer,84,"29' 11""",5329.83,178,-12,Y2018
176,,Matt Atkins,56,"30' 0""",3184.33,106,5,Y2018
T177,,Dominic Bozzelli,65,"30' 3""",5386.92,178,4,Y2018
T177,,Mackenzie Hughes,80,"30' 3""",5925.17,196,4,Y2018
T177,,Hudson Swafford,73,"30' 3""",4960.83,164,4,Y2018
T180,,Jonas Blixt,67,"30' 4""",4098.33,135,-8,Y2018
T180,,Bronson Burgoon,69,"30' 4""",4699.83,155,-9,Y2018
T180,,Retief Goosen,60,"30' 4""",3491.92,115,5,Y2018
T180,,Alex Noren,67,"30' 4""",4155.92,137,-17,Y2018
184,,Trey Mullinax,75,"30' 10""",4537.33,147,7,Y2018
185,,Stephan Jaeger,81,"31' 0""",5050.58,163,7,Y2018
186,,Beau Hossler,104,"31' 1""",6967.25,224,-9,Y2018
187,,Jonathan Randolph,71,"31' 6""",5605.08,178,15,Y2018
188,,Denny McCarthy,71,"31' 7""",4703.42,149,-4,Y2018
189,,Bud Cauley,55,"31' 10""",3374.33,106,-4,Y2018
190,,Bill Haas,76,"32' 1""",5842.83,182,3,Y2018
191,,Daniel Summerhays,51,"32' 8""",3072.5,94,8,Y2018
192,,Greg Chalmers,56,"33' 3""",4122.67,124,E,Y2018
193,,Martin Piller,79,"34' 6""",6457.83,187,13,Y2018
1,,Jordan Spieth,85,"21' 10""",3160.25,145,-23,Y2017
2,,Tom Hoge,54,"23' 1""",2582,112,-14,Y2017
3,,Kevin Na,86,"23' 3""",4180.42,180,-24,Y2017
4,,Rickie Fowler,78,"23' 8""",4000.08,169,-23,Y2017
5,,Justin Rose,66,"23' 10""",3262.5,137,-14,Y2017
6,,Hideki Matsuyama,83,"24' 1""",3295.5,137,-18,Y2017
7,,Branden Grace,70,"24' 5""",2710.08,111,-15,Y2017
8,,Paul Casey,94,"24' 7""",4739.83,193,-21,Y2017
9,,Justin Thomas,86,"24' 8""",3206.67,130,-17,Y2017
T10,,Wesley Bryan,95,"24' 9""",5156.33,208,-23,Y2017
T10,,Robert Garrigus,78,"24' 9""",3866.75,156,-13,Y2017
12,,Ryo Ishikawa,56,"24' 10""",2834.58,114,-2,Y2017
13,,Chris Kirk,89,"24' 11""",4484.17,180,-14,Y2017
T14,,Andres Gonzales,73,"25' 0""",3850.83,154,-30,Y2017
T14,,Ian Poulter,72,"25' 0""",4120.25,165,-16,Y2017
T16,,Sergio Garcia,65,"25' 2""",2644.5,105,-5,Y2017
T16,,Russell Knox,75,"25' 2""",4028.17,160,-6,Y2017
T16,,Scott Stallings,81,"25' 2""",4473.42,178,-11,Y2017
T16,,Kyle Stanley,104,"25' 2""",7864.67,312,-11,Y2017
T16,,Chris Stroud,67,"25' 2""",3295.67,131,-22,Y2017
T16,,Richy Werenski,81,"25' 2""",5242.92,208,-14,Y2017
T22,,Stewart Cink,93,"25' 4""",5341.83,211,-18,Y2017
T22,,Charley Hoffman,112,"25' 4""",5089.5,201,-11,Y2017
T22,,Danny Lee,93,"25' 4""",5955.33,235,-19,Y2017
T22,,Gary Woodland,94,"25' 4""",4409.67,174,-10,Y2017
T26,,Keegan Bradley,104,"25' 5""",7051.83,277,-38,Y2017
T26,,Tony Finau,106,"25' 5""",5698.17,224,-19,Y2017
28,,Kevin Kisner,105,"25' 6""",5436.25,213,-18,Y2017
T29,,Brett Drewitt,57,"25' 7""",3273.83,128,E,Y2017
T29,,Ben Martin,86,"25' 7""",6218.92,243,-2,Y2017
31,,Boo Weekley,75,"25' 8""",4521.67,176,11,Y2017
32,,Daniel Berger,91,"25' 9""",4530.08,176,-14,Y2017
T33,,Ryan Armour,63,"25' 10""",4624.92,179,-17,Y2017
T33,,Bud Cauley,92,"25' 10""",5525.42,214,-10,Y2017
T33,,Cameron Percy,71,"25' 10""",4209.25,163,-9,Y2017
T33,,Camilo Villegas,76,"25' 10""",4441.5,172,-21,Y2017
T37,,Emiliano Grillo,90,"25' 11""",4997.42,193,-2,Y2017
T37,,Grayson Murray,94,"25' 11""",4895.83,189,-1,Y2017
39,,Matt Kuchar,95,"26' 0""",5155.33,198,-26,Y2017
T40,,Graeme McDowell,56,"26' 1""",4094.08,157,-20,Y2017
T40,,Chez Reavie,98,"26' 1""",6635.08,254,-9,Y2017
42,,Seung-Yul Noh,91,"26' 2""",5842,223,-21,Y2017
T43,,Brooks Koepka,88,"26' 3""",3591.17,137,-13,Y2017
T43,,Anirban Lahiri,72,"26' 3""",4200,160,-5,Y2017
T43,,Francesco Molinari,75,"26' 3""",4072.25,155,-16,Y2017
T43,,Rory Sabbatini,71,"26' 3""",4274.75,163,-13,Y2017
T47,,Zac Blair,105,"26' 4""",6339.17,241,-16,Y2017
T47,,D.A. Points,68,"26' 4""",4852.5,184,E,Y2017
T49,,Ken Duke,77,"26' 5""",4995.33,189,-13,Y2017
T49,,Kelly Kraft,75,"26' 5""",4616.5,175,5,Y2017
T51,,Chad Campbell,97,"26' 6""",7383.58,279,-18,Y2017
T51,,Patton Kizzire,84,"26' 6""",5065.5,191,-13,Y2017
T53,,Phil Mickelson,85,"26' 7""",4684.58,176,-23,Y2017
T53,,Rod Pampling,71,"26' 7""",4385.92,165,-7,Y2017
T53,,Brian Stuard,93,"26' 7""",6121.17,230,-18,Y2017
T56,,Lucas Glover,93,"26' 8""",6313.17,237,-24,Y2017
T56,,Charles Howell III,86,"26' 8""",4240.58,159,-12,Y2017
T56,,Ryan Palmer,61,"26' 8""",3387.25,127,6,Y2017
T59,,Scott Brown,95,"26' 9""",6585.67,246,-25,Y2017
T59,,John Huh,92,"26' 9""",7019.33,262,-18,Y2017
T59,,Dustin Johnson,77,"26' 9""",3312.25,124,-21,Y2017
T59,,Ollie Schniederjans,92,"26' 9""",5566.25,208,-13,Y2017
T59,,Webb Simpson,102,"26' 9""",6264.92,234,-20,Y2017
T64,,Steven Alker,69,"26' 11""",4659.33,173,-13,Y2017
T64,,Dominic Bozzelli,69,"26' 11""",3585,133,-6,Y2017
T64,,Graham DeLaet,82,"26' 11""",5357.17,199,-16,Y2017
T64,,Russell Henley,99,"26' 11""",6133.83,228,-29,Y2017
T64,,Brandt Snedeker,53,"26' 11""",2667,99,-3,Y2017
T69,,Blayne Barber,77,"27' 0""",5699.67,211,-16,Y2017
T69,,Kevin Chappell,95,"27' 0""",4557.33,169,3,Y2017
T69,,Smylie Kaufman,76,"27' 0""",3886.5,144,4,Y2017
T69,,Troy Merritt,82,"27' 0""",5373.67,199,-4,Y2017
T69,,Ryan Moore,82,"27' 0""",5420.42,201,-2,Y2017
T69,,Trey Mullinax,88,"27' 0""",4512.5,167,-7,Y2017
T69,,Vaughn Taylor,90,"27' 0""",5994.58,222,-6,Y2017
T76,,Søren Kjeldsen,58,"27' 1""",2980.58,110,-12,Y2017
T76,,Scott Piercy,70,"27' 1""",3896.33,144,-12,Y2017
T76,,Jonathan Randolph,68,"27' 1""",3659.17,135,-6,Y2017
T76,,Kevin Streelman,90,"27' 1""",6228,230,-5,Y2017
T76,,Jhonattan Vegas,95,"27' 1""",4580.42,169,-1,Y2017
T81,,David Lingmerth,79,"27' 3""",4768.17,175,-10,Y2017
T81,,Shane Lowry,52,"27' 3""",2859.25,105,-9,Y2017
T81,,J.T. Poston,95,"27' 3""",5619.67,206,5,Y2017
T84,,Jason Day,71,"27' 4""",3280.42,120,-16,Y2017
T84,,Sam Saunders,76,"27' 4""",5116.83,187,-6,Y2017
86,,Louis Oosthuizen,69,"27' 5""",3233.92,118,1,Y2017
T87,,Brad Fritsch,56,"27' 6""",3572.25,130,-1,Y2017
T87,,Jim Furyk,54,"27' 6""",3323.92,121,-12,Y2017
T87,,Billy Hurley III,80,"27' 6""",5504.25,200,-11,Y2017
T87,,Marc Leishman,94,"27' 6""",5029.83,183,-9,Y2017
T87,,Pat Perez,93,"27' 6""",5167,188,-7,Y2017
T92,,Rafa Cabrera Bello,63,"27' 7""",3250.5,118,E,Y2017
T92,,Seamus Power,86,"27' 7""",5051,183,-15,Y2017
T94,,Matt Every,76,"27' 8""",4392.5,159,-9,Y2017
T94,,David Hearn,93,"27' 8""",5782.5,209,-10,Y2017
T94,,Sung Kang,104,"27' 8""",6453.75,233,-16,Y2017
T94,,Brendan Steele,89,"27' 8""",5169.67,187,-4,Y2017
T94,,Nick Taylor,97,"27' 8""",6382.17,231,E,Y2017
99,,Jon Rahm,90,"27' 9""",4021.25,145,-7,Y2017
T100,,Ricky Barnes,100,"27' 10""",6343.67,228,-2,Y2017
T100,,Ryan Brehm,83,"27' 10""",4697.33,169,-10,Y2017
T100,,Bryson DeChambeau,91,"27' 10""",5517.5,198,-7,Y2017
T100,,Luke Donald,50,"27' 10""",3253.83,117,-15,Y2017
T100,,Whee Kim,74,"27' 10""",4761.5,171,-10,Y2017
T100,,Martin Laird,83,"27' 10""",5866.08,211,-18,Y2017
T100,,C.T. Pan,88,"27' 10""",6457.08,232,1,Y2017
T100,,Bubba Watson,71,"27' 10""",3344.42,120,-6,Y2017
T108,,Jonas Blixt,74,"27' 11""",4527.17,162,-13,Y2017
T108,,Jason Bohn,75,"27' 11""",4830.92,173,-6,Y2017
T108,,K.J. Choi,72,"27' 11""",4489.5,161,-5,Y2017
T108,,Michael Kim,94,"27' 11""",6535.83,234,-3,Y2017
T112,,Jason Dufner,89,"28' 0""",5123.75,183,-10,Y2017
T112,,James Hahn,96,"28' 0""",6603.58,236,-6,Y2017
T112,,J.B. Holmes,83,"28' 0""",3410.92,122,-3,Y2017
T112,,Mark Hubbard,81,"28' 0""",4978.58,178,-2,Y2017
T112,,Zach Johnson,81,"28' 0""",4960.17,177,-13,Y2017
T112,,Spencer Levin,89,"28' 0""",5762.33,206,-7,Y2017
T112,,Nicholas Lindheim,58,"28' 0""",3446,123,1,Y2017
T112,,Carl Pettersson,63,"28' 0""",4148.42,148,-2,Y2017
T112,,Charl Schwartzel,63,"28' 0""",2995,107,-3,Y2017
T112,,Robert Streb,98,"28' 0""",6781.33,242,-22,Y2017
T122,,Aaron Baddeley,61,"28' 1""",3704.42,132,-8,Y2017
T122,,Cameron Smith,86,"28' 1""",5021.33,179,-12,Y2017
T122,,J.J. Spaun,92,"28' 1""",6102.5,217,-4,Y2017
T122,,Tyrone Van Aswegen,105,"28' 1""",6990.33,249,-10,Y2017
